CIK,Filing Type,Date,File
868780,8-K,2018-02-26,Out_Files/8-K/0001193125-18-058418.txt
868780,8-K,2018-03-22,Out_Files/8-K/0001193125-18-091905.txt
868780,10-Q,2018-05-03,Out_Files/10-Q/0001564590-18-010549.txt
868780,8-K,2018-05-01,Out_Files/8-K/0001193125-18-145760.txt
868780,8-K,2018-05-14,Out_Files/8-K/0001193125-18-162121.txt
868780,10-Q,2018-08-01,Out_Files/10-Q/0001564590-18-018523.txt
868780,8-K,2018-07-31,Out_Files/8-K/0001193125-18-232657.txt
868780,8-K,2018-08-09,Out_Files/8-K/0001193125-18-244069.txt
8670,10-Q,2017-08-09,Out_Files/10-Q/0001564590-17-016993.txt
8670,8-K,2017-08-09,Out_Files/8-K/0001157523-17-002334.txt
8670,8-K,2017-09-07,Out_Files/8-K/0001193125-17-278495.txt
8670,10-K,2017-08-04,Out_Files/10-K/0000008670-17-000010.txt
8670,10-Q,2017-11-07,Out_Files/10-Q/0001564590-17-022281.txt
8670,8-K,2017-11-07,Out_Files/8-K/0001157523-17-003038.txt
8670,8-K,2017-11-14,Out_Files/8-K/0001193125-17-342673.txt
8670,10-Q,2017-11-02,Out_Files/10-Q/0000008670-17-000012.txt
8670,10-K,2018-02-15,Out_Files/10-K/0001564590-18-002152.txt
8670,8-K,2018-01-03,Out_Files/8-K/0001193125-18-001686.txt
8670,8-K,2018-01-08,Out_Files/8-K/0001193125-18-005021.txt
8670,8-K,2018-02-08,Out_Files/8-K/0001157523-18-000252.txt
8670,10-Q,2018-05-04,Out_Files/10-Q/0001564590-18-011031.txt
8670,8-K,2018-04-03,Out_Files/8-K/0001193125-18-106272.txt
8670,8-K,2018-04-20,Out_Files/8-K/0001193125-18-125102.txt
8670,8-K,2018-05-03,Out_Files/8-K/0001157523-18-000981.txt
8670,10-Q,2018-08-02,Out_Files/10-Q/0001564590-18-018696.txt
8670,8-K,2018-08-02,Out_Files/8-K/0001157523-18-001671.txt
8670,8-K,2018-08-10,Out_Files/8-K/0001193125-18-245969.txt
8670,8-K,2018-08-17,Out_Files/8-K/0001193125-18-251725.txt
1690820,10-Q,2017-08-08,Out_Files/10-Q/0001690820-17-000013.txt
1690820,8-K,2017-08-08,Out_Files/8-K/0001690820-17-000012.txt
1690820,10-Q,2017-11-07,Out_Files/10-Q/0001690820-17-000019.txt
1690820,8-K,2017-11-07,Out_Files/8-K/0001690820-17-000017.txt
1690820,8-K,2017-12-04,Out_Files/8-K/0001193125-17-359604.txt
1690820,8-K,2017-12-05,Out_Files/8-K/0001193125-17-361061.txt
1690820,10-K,2018-03-06,Out_Files/10-K/0001690820-18-000005.txt
1690820,8-K,2018-03-06,Out_Files/8-K/0001690820-18-000003.txt
1690820,10-Q,2018-05-09,Out_Files/10-Q/0001690820-18-000042.txt
1690820,8-K,2018-04-17,Out_Files/8-K/0001690820-18-000013.txt
1690820,8-K,2018-04-23,Out_Files/8-K/0001193125-18-126848.txt
1690820,8-K,2018-05-01,Out_Files/8-K/0001193125-18-146607.txt
1690820,10-Q,2018-08-08,Out_Files/10-Q/0001690820-18-000070.txt
1690820,8-K,2018-07-31,Out_Files/8-K/0001690820-18-000055.txt
1690820,8-K,2018-08-08,Out_Files/8-K/0001690820-18-000068.txt
1690820,8-K,2018-09-10,Out_Files/8-K/0001193125-18-269648.txt
1040130,10-Q,2017-07-31,Out_Files/10-Q/0001437749-17-013354.txt
1040130,8-K,2017-07-17,Out_Files/8-K/0001437749-17-012692.txt
1040130,8-K,2017-07-25,Out_Files/8-K/0001437749-17-013010.txt
1040130,8-K,2017-07-26,Out_Files/8-K/0001437749-17-013065.txt
1040130,10-Q,2017-10-31,Out_Files/10-Q/0001437749-17-017912.txt
1040130,8-K,2017-10-23,Out_Files/8-K/0001437749-17-017411.txt
1040130,8-K,2017-10-23,Out_Files/8-K/0001437749-17-017443.txt
1040130,8-K,2017-10-25,Out_Files/8-K/0001437749-17-017555.txt
1040130,10-Q,2018-01-30,Out_Files/10-Q/0001437749-18-001323.txt
1040130,8-K,2018-01-17,Out_Files/8-K/0001437749-18-000715.txt
1040130,8-K,2018-01-23,Out_Files/8-K/0001437749-18-000976.txt
1040130,8-K,2018-01-24,Out_Files/8-K/0001437749-18-001034.txt
1040130,10-K,2018-05-29,Out_Files/10-K/0001437749-18-010847.txt
1040130,8-K,2018-05-02,Out_Files/8-K/0001437749-18-008326.txt
1040130,8-K,2018-05-08,Out_Files/8-K/0001437749-18-008993.txt
1040130,8-K,2018-05-09,Out_Files/8-K/0001437749-18-009150.txt
1040130,10-Q,2018-07-31,Out_Files/10-Q/0001437749-18-014073.txt
1040130,8-K,2018-07-20,Out_Files/8-K/0001437749-18-013561.txt
1040130,8-K,2018-07-24,Out_Files/8-K/0001437749-18-013676.txt
1040130,8-K,2018-07-25,Out_Files/8-K/0001437749-18-013731.txt
1375796,10-Q,2017-08-09,Out_Files/10-Q/0001104659-17-050746.txt
1375796,8-K,2017-08-03,Out_Files/8-K/0001104659-17-049111.txt
1375796,8-K,2017-08-08,Out_Files/8-K/0001104659-17-050328.txt
1375796,8-K,2017-09-12,Out_Files/8-K/0001104659-17-056796.txt
1375796,10-Q,2017-11-09,Out_Files/10-Q/0001104659-17-067462.txt
1375796,8-K,2017-11-07,Out_Files/8-K/0001104659-17-066451.txt
1375796,8-K,2017-12-15,Out_Files/8-K/0001104659-17-073659.txt
1375796,10-K,2018-03-02,Out_Files/10-K/0001628280-18-002676.txt
1375796,8-K,2018-01-31,Out_Files/8-K/0001104659-18-005585.txt
1375796,8-K,2018-02-26,Out_Files/8-K/0001628280-18-002169.txt
1375796,10-Q,2018-05-08,Out_Files/10-Q/0001628280-18-006279.txt
1375796,8-K,2018-05-07,Out_Files/8-K/0001628280-18-006009.txt
1375796,8-K,2018-06-05,Out_Files/8-K/0001628280-18-007607.txt
1375796,10-Q,2018-08-09,Out_Files/10-Q/0001628280-18-010968.txt
1375796,8-K,2018-08-08,Out_Files/8-K/0001628280-18-010749.txt
1692412,10-Q,2017-08-04,Out_Files/10-Q/0001692412-17-000016.txt
1692412,8-K,2017-07-27,Out_Files/8-K/0001193125-17-238650.txt
1692412,8-K,2017-08-04,Out_Files/8-K/0001692412-17-000014.txt
1692412,8-K,2017-08-07,Out_Files/8-K/0001193125-17-249988.txt
1692412,10-Q,2017-11-07,Out_Files/10-Q/0001692412-17-000025.txt
1692412,8-K,2017-11-06,Out_Files/8-K/0001692412-17-000022.txt
1692412,8-K,2017-12-01,Out_Files/8-K/0001193125-17-358928.txt
1692412,8-K,2017-12-08,Out_Files/8-K/0001193125-17-364990.txt
1692412,10-K,2018-03-01,Out_Files/10-K/0001692412-18-000007.txt
1692412,8-K,2018-02-27,Out_Files/8-K/0001193125-18-059268.txt
1692412,8-K,2018-03-01,Out_Files/8-K/0001692412-18-000004.txt
1692412,8-K,2018-03-23,Out_Files/8-K/0001193125-18-094269.txt
1692412,10-Q,2018-05-07,Out_Files/10-Q/0001692412-18-000011.txt
1692412,8-K,2018-05-07,Out_Files/8-K/0001692412-18-000012.txt
1692412,8-K,2018-05-11,Out_Files/8-K/0001193125-18-160868.txt
1692412,8-K,2018-06-04,Out_Files/8-K/0001193125-18-182511.txt
1692412,10-Q,2018-08-06,Out_Files/10-Q/0001692412-18-000021.txt
1692412,8-K,2018-08-08,Out_Files/8-K/0001193125-18-242714.txt
1692412,8-K,2018-07-09,Out_Files/8-K/0001193125-18-214166.txt
1692412,8-K,2018-08-06,Out_Files/8-K/0001692412-18-000022.txt
1675634,10-Q,2017-07-17,Out_Files/10-Q/0001477932-17-003381.txt
1675634,8-K,2017-09-18,Out_Files/8-K/0001477932-17-004544.txt
1675634,10-K,2017-12-14,Out_Files/10-K/0001477932-17-006066.txt
1675634,8-K,2017-10-02,Out_Files/8-K/0001477932-17-004818.txt
1675634,8-K,2017-10-05,Out_Files/8-K/0001477932-17-004901.txt
1675634,8-K,2017-12-21,Out_Files/8-K/0001477932-17-006187.txt
1675634,10-Q,2018-01-22,Out_Files/10-Q/0001477932-18-000416.txt
1675634,8-K,2018-01-29,Out_Files/8-K/0001477932-18-000525.txt
1675634,8-K,2018-02-22,Out_Files/8-K/0001477932-18-000981.txt
1675634,10-Q,2018-01-17,Out_Files/10-Q/0001477932-18-000283.txt
1675634,10-Q,2018-04-16,Out_Files/10-Q/0001477932-18-001783.txt
1675634,8-K,2018-04-17,Out_Files/8-K/0001477932-18-001884.txt
1675634,8-K,2018-06-08,Out_Files/8-K/0001477932-18-002952.txt
1675634,10-K,2018-09-28,Out_Files/10-K/0001477932-18-004677.txt
1675634,10-Q,2018-07-16,Out_Files/10-Q/0001477932-18-003513.txt
1561387,10-Q,2017-08-04,Out_Files/10-Q/0001628280-17-008097.txt
1561387,8-K,2017-07-19,Out_Files/8-K/0001493152-17-007969.txt
1561387,8-K,2017-08-03,Out_Files/8-K/0001493152-17-008456.txt
1561387,8-K,2017-09-12,Out_Files/8-K/0001493152-17-010497.txt
1561387,10-Q,2017-11-02,Out_Files/10-Q/0001628280-17-010693.txt
1561387,8-K,2017-10-16,Out_Files/8-K/0001493152-17-011640.txt
1561387,8-K,2017-11-02,Out_Files/8-K/0001493152-17-012295.txt
1561387,8-K,2017-11-21,Out_Files/8-K/0001493152-17-013637.txt
1561387,10-K,2018-03-01,Out_Files/10-K/0001628280-18-002644.txt
1561387,8-K,2018-02-14,Out_Files/8-K/0001493152-18-002137.txt
1561387,8-K,2018-03-01,Out_Files/8-K/0001493152-18-002756.txt
1561387,10-Q,2018-05-03,Out_Files/10-Q/0001628280-18-005866.txt
1561387,8-K,2018-05-03,Out_Files/8-K/0001493152-18-006155.txt
1561387,8-K,2018-05-21,Out_Files/8-K/0001493152-18-007478.txt
1561387,8-K,2018-06-08,Out_Files/8-K/0001493152-18-008375.txt
1561387,10-Q,2018-08-02,Out_Files/10-Q/0001561387-18-000006.txt
1561387,8-K,2018-08-02,Out_Files/8-K/0001493152-18-010818.txt
1561387,8-K,2018-08-21,Out_Files/8-K/0001493152-18-012393.txt
732834,10-Q,2017-11-07,Out_Files/10-Q/0000732834-17-000015.txt
732834,8-K,2017-11-08,Out_Files/8-K/0001193125-17-336397.txt
732834,8-K,2017-12-04,Out_Files/8-K/0001193125-17-359571.txt
732834,8-K,2017-12-05,Out_Files/8-K/0001193125-17-361597.txt
732834,10-K,2018-02-21,Out_Files/10-K/0000732834-18-000003.txt
732834,8-K,2018-02-15,Out_Files/8-K/0001193125-18-047400.txt
732834,8-K,2018-02-16,Out_Files/8-K/0001193125-18-048642.txt
732834,8-K,2018-02-22,Out_Files/8-K/0001193125-18-052675.txt
732834,10-Q,2018-05-02,Out_Files/10-Q/0000732834-18-000006.txt
732834,8-K,2018-04-12,Out_Files/8-K/0001193125-18-115589.txt
732834,8-K,2018-05-03,Out_Files/8-K/0001193125-18-149452.txt
732834,8-K,2018-05-17,Out_Files/8-K/0001193125-18-166672.txt
732834,10-Q,2018-08-07,Out_Files/10-Q/0000732834-18-000009.txt
732834,8-K,2018-07-25,Out_Files/8-K/0001193125-18-226040.txt
732834,8-K,2018-08-08,Out_Files/8-K/0001193125-18-241901.txt
1576427,10-K,2018-03-01,Out_Files/10-K/0001576427-18-000008.txt
1576427,8-K,2018-02-14,Out_Files/8-K/0001576427-18-000005.txt
1576427,10-Q,2018-05-04,Out_Files/10-Q/0001576427-18-000033.txt
1576427,8-K,2018-04-25,Out_Files/8-K/0001576427-18-000025.txt
1576427,8-K,2018-05-02,Out_Files/8-K/0001576427-18-000029.txt
1576427,8-K,2018-06-25,Out_Files/8-K/0001576427-18-000044.txt
1576427,10-Q,2018-08-02,Out_Files/10-Q/0001576427-18-000061.txt
1576427,8-K,2018-07-02,Out_Files/8-K/0001576427-18-000048.txt
1576427,8-K,2018-07-02,Out_Files/8-K/0001576427-18-000050.txt
1576427,8-K,2018-08-01,Out_Files/8-K/0001576427-18-000056.txt
1511737,10-K,2017-08-25,Out_Files/10-K/0001628280-17-008894.txt
1511737,8-K,2017-08-03,Out_Files/8-K/0001654954-17-006902.txt
1511737,8-K,2017-08-10,Out_Files/8-K/0001654954-17-007226.txt
1511737,8-K,2017-09-05,Out_Files/8-K/0001654954-17-008135.txt
1511737,10-Q,2017-11-09,Out_Files/10-Q/0001511737-17-000011.txt
1511737,8-K,2017-11-01,Out_Files/8-K/0001654954-17-009914.txt
1511737,8-K,2017-11-09,Out_Files/8-K/0001511737-17-000009.txt
1511737,8-K,2017-12-13,Out_Files/8-K/0001654954-17-011551.txt
1511737,10-Q,2018-02-08,Out_Files/10-Q/0001511737-18-000005.txt
1511737,8-K,2018-01-23,Out_Files/8-K/0001654954-18-000635.txt
1511737,8-K,2018-02-08,Out_Files/8-K/0001511737-18-000002.txt
1511737,8-K,2018-02-20,Out_Files/8-K/0001654954-18-001671.txt
1511737,10-Q,2018-05-10,Out_Files/10-Q/0001511737-18-000008.txt
1511737,8-K,2018-05-10,Out_Files/8-K/0001511737-18-000010.txt
1511737,10-K,2018-08-24,Out_Files/10-K/0001511737-18-000012.txt
1511737,8-K,2018-08-24,Out_Files/8-K/0001511737-18-000014.txt
1511737,8-K,2018-09-07,Out_Files/8-K/0001415889-18-001336.txt
1142596,10-Q,2017-07-27,Out_Files/10-Q/0001564590-17-014297.txt
1142596,8-K,2017-07-27,Out_Files/8-K/0001193125-17-238504.txt
1142596,8-K,2017-08-15,Out_Files/8-K/0001193125-17-257940.txt
1142596,8-K,2017-08-29,Out_Files/8-K/0001564590-17-018143.txt
1142596,10-Q,2017-10-24,Out_Files/10-Q/0001564590-17-019890.txt
1142596,8-K,2017-10-02,Out_Files/8-K/0001193125-17-300516.txt
1142596,8-K,2017-10-05,Out_Files/8-K/0001193125-17-304723.txt
1142596,8-K,2017-10-24,Out_Files/8-K/0001564590-17-019866.txt
1142596,10-K,2018-02-26,Out_Files/10-K/0001564590-18-003264.txt
1142596,8-K,2018-01-08,Out_Files/8-K/0001193125-18-005155.txt
1142596,8-K,2018-02-08,Out_Files/8-K/0001564590-18-001686.txt
1142596,8-K,2018-02-26,Out_Files/8-K/0001564590-18-003232.txt
1142596,10-Q,2018-05-01,Out_Files/10-Q/0001564590-18-010050.txt
1142596,8-K,2018-05-01,Out_Files/8-K/0001564590-18-010017.txt
1142596,8-K,2018-05-03,Out_Files/8-K/0001564590-18-010750.txt
1142596,10-Q,2018-07-31,Out_Files/10-Q/0001564590-18-018143.txt
1142596,8-K,2018-07-31,Out_Files/8-K/0001564590-18-018115.txt
1142596,8-K,2018-09-21,Out_Files/8-K/0001564590-18-023415.txt
1376339,10-Q,2017-07-31,Out_Files/10-Q/0001376339-17-000116.txt
1376339,8-K,2017-07-05,Out_Files/8-K/0001376339-17-000107.txt
1376339,8-K,2017-07-17,Out_Files/8-K/0001376339-17-000109.txt
1376339,8-K,2017-07-27,Out_Files/8-K/0001376339-17-000112.txt
1376339,10-Q,2017-10-31,Out_Files/10-Q/0001376339-17-000138.txt
1376339,8-K,2017-10-02,Out_Files/8-K/0001376339-17-000124.txt
1376339,8-K,2017-10-05,Out_Files/8-K/0001376339-17-000127.txt
1376339,8-K,2017-10-11,Out_Files/8-K/0001376339-17-000129.txt
1376339,8-K,2018-01-08,Out_Files/8-K/0001376339-18-000002.txt
1376339,8-K,2018-02-20,Out_Files/8-K/0001376339-18-000012.txt
1376339,8-K,2018-03-05,Out_Files/8-K/0001376339-18-000023.txt
1376339,8-K,2018-03-15,Out_Files/8-K/0001376339-18-000026.txt
1376339,8-K,2018-06-12,Out_Files/8-K/0001376339-18-000039.txt
1376339,8-K,2018-06-25,Out_Files/8-K/0001193125-18-202540.txt
1376339,8-K,2018-04-03,Out_Files/8-K/0001376339-18-000028.txt
1376339,8-K,2018-04-26,Out_Files/8-K/0001376339-18-000030.txt
1376339,8-K,2018-07-11,Out_Files/8-K/0001193125-18-215806.txt
1376339,8-K,2018-07-02,Out_Files/8-K/0001193125-18-210478.txt
1376339,8-K,2018-07-26,Out_Files/8-K/0001193125-18-227970.txt
1376339,8-K,2018-08-31,Out_Files/8-K/0001193125-18-265093.txt
722830,10-K,2017-09-18,Out_Files/10-K/0001104659-17-057646.txt
722830,10-K,2017-08-16,Out_Files/10-K/0001558370-17-006705.txt
722830,10-Q,2017-09-15,Out_Files/10-Q/0001104659-17-057411.txt
722830,10-Q,2017-09-18,Out_Files/10-Q/0001104659-17-057644.txt
722830,10-Q,2017-11-09,Out_Files/10-Q/0001558370-17-008736.txt
722830,8-K,2017-12-22,Out_Files/8-K/0001104659-17-074866.txt
722830,8-K,2017-11-08,Out_Files/8-K/0001104659-17-067010.txt
722830,8-K,2017-11-09,Out_Files/8-K/0001171843-17-006838.txt
722830,10-Q,2018-02-08,Out_Files/10-Q/0001558370-18-000528.txt
722830,8-K,2018-01-08,Out_Files/8-K/0001104659-18-001133.txt
722830,8-K,2018-02-08,Out_Files/8-K/0001171843-18-000990.txt
722830,10-Q,2018-05-09,Out_Files/10-Q/0001558370-18-004502.txt
722830,8-K,2018-04-02,Out_Files/8-K/0001171843-18-002451.txt
722830,8-K,2018-04-10,Out_Files/8-K/0001104659-18-023268.txt
722830,8-K,2018-04-13,Out_Files/8-K/0001104659-18-023994.txt
722830,10-K,2018-08-24,Out_Files/10-K/0001104659-18-053556.txt
722830,10-K,2018-08-23,Out_Files/10-K/0000722830-18-000006.txt
722830,8-K,2018-07-12,Out_Files/8-K/0001104659-18-044855.txt
722830,8-K,2018-07-18,Out_Files/8-K/0001104659-18-045646.txt
1040792,10-Q,2017-08-11,Out_Files/10-Q/0001437749-17-014554.txt
1040792,8-K,2017-07-13,Out_Files/8-K/0001437749-17-012530.txt
1040792,8-K,2017-08-15,Out_Files/8-K/0001437749-17-014787.txt
1040792,8-K,2017-08-18,Out_Files/8-K/0001437749-17-014999.txt
1040792,10-Q,2017-11-14,Out_Files/10-Q/0001213900-17-012103.txt
1040792,8-K,2017-12-11,Out_Files/8-K/0001213900-17-013111.txt
1040792,8-K,2017-10-05,Out_Files/8-K/0001437749-17-016908.txt
1040792,8-K,2017-10-11,Out_Files/8-K/0001213900-17-010502.txt
1040792,8-K,2018-02-09,Out_Files/8-K/0001213900-18-001535.txt
1040792,8-K,2018-01-09,Out_Files/8-K/0001213900-18-000266.txt
1040792,8-K,2018-01-11,Out_Files/8-K/0001213900-18-000380.txt
1040792,8-K,2018-01-19,Out_Files/8-K/0001213900-18-000719.txt
1040792,10-K,2018-04-17,Out_Files/10-K/0001213900-18-004551.txt
1040792,10-Q,2018-05-15,Out_Files/10-Q/0001213900-18-006360.txt
1040792,8-K,2018-04-05,Out_Files/8-K/0001213900-18-004082.txt
1040792,8-K,2018-04-18,Out_Files/8-K/0001213900-18-004667.txt
1040792,10-Q,2018-08-14,Out_Files/10-Q/0001213900-18-011086.txt
1040792,8-K,2018-07-25,Out_Files/8-K/0001213900-18-009586.txt
1040792,8-K,2018-07-11,Out_Files/8-K/0001213900-18-009028.txt
1040792,8-K,2018-07-13,Out_Files/8-K/0001213900-18-009162.txt
927066,10-Q,2017-08-01,Out_Files/10-Q/0000927066-17-000057.txt
927066,8-K,2017-08-01,Out_Files/8-K/0000927066-17-000055.txt
927066,10-Q,2017-11-07,Out_Files/10-Q/0000927066-17-000088.txt
927066,8-K,2017-10-10,Out_Files/8-K/0000927066-17-000077.txt
927066,8-K,2017-11-07,Out_Files/8-K/0000927066-17-000087.txt
927066,8-K,2017-12-06,Out_Files/8-K/0001193125-17-362136.txt
927066,10-K,2018-02-23,Out_Files/10-K/0000927066-18-000030.txt
927066,8-K,2018-02-07,Out_Files/8-K/0000927066-18-000024.txt
927066,8-K,2018-02-13,Out_Files/8-K/0000927066-18-000027.txt
927066,8-K,2018-03-13,Out_Files/8-K/0001193125-18-079643.txt
927066,10-Q,2018-05-03,Out_Files/10-Q/0000927066-18-000071.txt
927066,8-K,2018-05-03,Out_Files/8-K/0000927066-18-000069.txt
927066,8-K,2018-06-22,Out_Files/8-K/0000927066-18-000135.txt
927066,10-Q,2018-08-01,Out_Files/10-Q/0000927066-18-000165.txt
927066,8-K,2018-08-01,Out_Files/8-K/0000927066-18-000162.txt
927066,8-K,2018-08-23,Out_Files/8-K/0000927066-18-000167.txt
927066,8-K,2018-09-24,Out_Files/8-K/0001193125-18-280459.txt
1027838,10-Q,2017-08-07,Out_Files/10-Q/0001558370-17-006113.txt
1027838,8-K,2017-08-01,Out_Files/8-K/0001104659-17-048495.txt
1027838,8-K,2017-08-07,Out_Files/8-K/0001558370-17-006112.txt
1027838,8-K,2017-09-13,Out_Files/8-K/0001104659-17-056989.txt
1027838,10-Q,2017-11-07,Out_Files/10-Q/0001027838-17-000009.txt
1027838,8-K,2017-11-07,Out_Files/8-K/0001027838-17-000007.txt
1027838,10-K,2018-02-26,Out_Files/10-K/0001558370-18-001091.txt
1027838,8-K,2018-01-08,Out_Files/8-K/0001104659-18-001098.txt
1027838,8-K,2018-02-26,Out_Files/8-K/0001558370-18-001089.txt
1027838,8-K,2018-02-27,Out_Files/8-K/0001104659-18-012281.txt
1027838,10-Q,2018-05-07,Out_Files/10-Q/0001558370-18-004145.txt
1027838,8-K,2018-05-07,Out_Files/8-K/0001558370-18-004143.txt
1027838,8-K,2018-05-10,Out_Files/8-K/0001104659-18-032168.txt
1027838,10-Q,2018-08-06,Out_Files/10-Q/0001558370-18-006459.txt
1027838,8-K,2018-08-06,Out_Files/8-K/0001104659-18-049828.txt
1027838,8-K,2018-08-06,Out_Files/8-K/0001104659-18-049838.txt
1561387,8-K,2017-09-25,Out_Files/8-K/0001493152-17-010863.txt
1561387,8-K,2017-12-15,Out_Files/8-K/0001493152-17-014630.txt
57725,8-K,2018-05-10,Out_Files/8-K/0001104659-18-032015.txt
57725,8-K,2018-05-18,Out_Files/8-K/0001104659-18-034307.txt
57725,8-K,2018-06-22,Out_Files/8-K/0001104659-18-041800.txt
57725,8-K,2018-06-29,Out_Files/8-K/0001104659-18-043219.txt
57725,8-K,2018-08-29,Out_Files/8-K/0001104659-18-054170.txt
1495231,10-Q,2017-08-10,Out_Files/10-Q/0001495231-17-000083.txt
1495231,8-K,2017-07-13,Out_Files/8-K/0001495231-17-000067.txt
1495231,10-Q,2017-11-07,Out_Files/10-Q/0001495231-17-000102.txt
1495231,8-K,2017-10-10,Out_Files/8-K/0001495231-17-000089.txt
1495231,8-K,2018-01-16,Out_Files/8-K/0001495231-18-000008.txt
1495231,8-K,2018-01-19,Out_Files/8-K/0001495231-18-000010.txt
1495231,10-K,2018-04-17,Out_Files/10-K/0001495231-18-000031.txt
1495231,10-Q,2018-05-21,Out_Files/10-Q/0001495231-18-000044.txt
1495231,8-K,2018-04-03,Out_Files/8-K/0001495231-18-000024.txt
1495231,8-K,2018-04-11,Out_Files/8-K/0001495231-18-000028.txt
1495231,8-K,2018-08-23,Out_Files/8-K/0001495231-18-000091.txt
1495231,8-K,2018-09-19,Out_Files/8-K/0001495231-18-000097.txt
1495231,8-K,2018-09-25,Out_Files/8-K/0001495231-18-000102.txt
1495231,10-Q,2018-08-14,Out_Files/10-Q/0001495231-18-000080.txt
65312,10-Q,2017-11-14,Out_Files/10-Q/0001174947-17-001561.txt
65312,8-K,2017-11-08,Out_Files/8-K/0001174947-17-001528.txt
65312,8-K,2017-11-03,Out_Files/8-K/0001174947-17-001482.txt
65312,8-K,2017-12-13,Out_Files/8-K/0001174947-17-001785.txt
65312,10-Q,2018-02-14,Out_Files/10-Q/0001174947-18-000209.txt
65312,8-K,2018-02-13,Out_Files/8-K/0001174947-18-000198.txt
65312,8-K,2018-01-16,Out_Files/8-K/0001174947-18-000045.txt
65312,8-K,2018-02-12,Out_Files/8-K/0001174947-18-000192.txt
65312,10-Q,2018-05-15,Out_Files/10-Q/0001174947-18-000819.txt
65312,8-K,2018-05-15,Out_Files/8-K/0001174947-18-000817.txt
65312,8-K,2018-06-25,Out_Files/8-K/0001174947-18-000984.txt
65312,10-K,2018-09-13,Out_Files/10-K/0001174947-18-001160.txt
65312,8-K,2018-09-13,Out_Files/8-K/0001174947-18-001162.txt
65312,8-K,2018-12-21,Out_Files/8-K/0001174947-18-001527.txt
65312,10-K,2018-10-29,Out_Files/10-K/0001174947-18-001270.txt
65312,10-Q,2018-11-09,Out_Files/10-Q/0001174947-18-001351.txt
65312,8-K,2018-11-07,Out_Files/8-K/0001174947-18-001329.txt
1076682,8-K,2017-11-27,Out_Files/8-K/0001493152-17-013800.txt
1076682,8-K,2017-12-29,Out_Files/8-K/0001493152-17-015321.txt
1076682,8-K,2018-01-09,Out_Files/8-K/0001493152-18-000339.txt
1076682,8-K,2018-02-09,Out_Files/8-K/0001493152-18-001754.txt
1076682,8-K,2018-03-07,Out_Files/8-K/0001493152-18-002993.txt
1076682,8-K,2018-03-08,Out_Files/8-K/0001493152-18-003106.txt
1076682,8-K,2018-05-01,Out_Files/8-K/0001493152-18-006085.txt
1076682,8-K,2018-05-08,Out_Files/8-K/0001493152-18-006408.txt
1076682,8-K,2018-06-07,Out_Files/8-K/0001493152-18-008299.txt
1076682,8-K,2018-06-07,Out_Files/8-K/0001493152-18-008321.txt
1076682,10-Q,2018-09-14,Out_Files/10-Q/0001493152-18-013263.txt
1076682,8-K,2018-09-10,Out_Files/8-K/0001493152-18-013025.txt
1076682,8-K,2018-07-06,Out_Files/8-K/0001493152-18-009736.txt
1076682,8-K,2018-07-25,Out_Files/8-K/0001493152-18-010424.txt
1076682,8-K,2018-10-01,Out_Files/8-K/0001493152-18-013947.txt
1076682,8-K,2018-12-11,Out_Files/8-K/0001493152-18-017325.txt
1376339,8-K,2017-10-26,Out_Files/8-K/0001376339-17-000134.txt
1376339,8-K,2017-11-30,Out_Files/8-K/0001376339-17-000149.txt
1376339,8-K,2017-12-13,Out_Files/8-K/0001376339-17-000151.txt
1376339,8-K,2018-05-18,Out_Files/8-K/0001376339-18-000034.txt
1376339,8-K,2018-06-07,Out_Files/8-K/0001376339-18-000036.txt
1376339,8-K,2018-06-20,Out_Files/8-K/0001376339-18-000043.txt
1376339,10-Q,2018-05-10,Out_Files/10-Q/0001376339-18-000032.txt
1376339,8-K,2018-09-20,Out_Files/8-K/0001193125-18-278879.txt
1376339,8-K,2018-09-21,Out_Files/8-K/0001193125-18-278910.txt
1376339,10-Q,2018-08-13,Out_Files/10-Q/0001193125-18-247342.txt
1376339,8-K,2018-10-04,Out_Files/8-K/0001193125-18-293374.txt
1376339,8-K,2018-11-07,Out_Files/8-K/0001193125-18-320206.txt
1376339,8-K,2018-11-07,Out_Files/8-K/0001193125-18-321078.txt
1376339,8-K,2018-12-06,Out_Files/8-K/0001193125-18-342875.txt
1368148,10-Q,2017-11-08,Out_Files/10-Q/0001193125-17-337401.txt
1368148,8-K,2017-10-16,Out_Files/8-K/0001193125-17-310296.txt
1368148,8-K,2017-11-08,Out_Files/8-K/0001193125-17-337209.txt
1368148,10-K,2018-03-15,Out_Files/10-K/0001193125-18-084081.txt
1368148,8-K,2018-01-08,Out_Files/8-K/0001193125-18-005985.txt
1368148,8-K,2018-02-01,Out_Files/8-K/0001193125-18-029486.txt
1368148,8-K,2018-03-13,Out_Files/8-K/0001193125-18-080731.txt
1368148,10-Q,2018-05-10,Out_Files/10-Q/0001193125-18-159288.txt
1368148,8-K,2018-04-26,Out_Files/8-K/0001193125-18-134722.txt
1368148,8-K,2018-05-02,Out_Files/8-K/0001193125-18-148867.txt
1368148,8-K,2018-05-10,Out_Files/8-K/0001193125-18-159212.txt
1368148,10-Q,2018-08-09,Out_Files/10-Q/0001193125-18-244286.txt
1368148,8-K,2018-08-07,Out_Files/8-K/0001193125-18-241064.txt
1368148,8-K,2018-08-31,Out_Files/8-K/0001193125-18-265021.txt
